,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,pred
280,2010-11-26,13.0,13.8,13.69,12.48,239947.36,0.5,3.79,14.228,13.697000000000001,12.290999999999999,405260.46,372193.97,357604.42,8.21,14.46
281,2010-11-19,13.7,14.07,13.19,12.48,238851.95,-0.61,-4.42,14.3,13.557,12.062999999999999,465789.07,397873.98,350209.96,8.18,13.69
282,2010-11-12,16.65,16.8,13.8,13.8,458049.38,-2.54,-15.54,14.622,13.395999999999999,11.823,561063.22,407022.09,341353.99,15.68,13.19
283,2010-11-05,14.05,16.39,16.34,14.01,680787.44,2.22,15.72,14.414000000000001,13.199000000000002,11.62,486528.2,404011.73,321854.81,23.3,13.8
284,2010-10-29,14.05,15.5,14.12,13.8,408666.19,0.07,0.5,13.634,12.655,11.28,402394.87,363799.33,289671.36,13.99,16.34
285,2010-10-22,14.8,15.44,14.05,13.65,542590.38,-0.75,-5.07,13.165999999999999,12.350999999999999,11.08,339127.47,362994.51,276215.82,18.57,14.12
286,2010-10-15,12.75,14.97,14.8,12.38,715222.69,2.04,15.99,12.814,12.048,10.868,329958.89,356808.61,257096.26,24.48,14.05
287,2010-10-08,12.57,13.06,12.76,12.38,85374.29,0.32,2.57,12.17,11.612,10.658,252980.97,308987.41,233783.46,2.92,14.8
288,2010-09-30,12.0,12.85,12.44,11.75,260120.81,0.66,5.6,11.984000000000002,11.359000000000002,10.478,321495.26,319603.47,234949.13,8.9,12.76
289,2010-09-21,12.5,12.68,11.78,11.66,92329.2,-0.51,-4.15,11.675999999999998,11.127,10.366,325203.78,322061.17,227576.54,3.16,12.44
290,2010-09-17,11.75,12.8,12.29,11.45,496747.44,0.71,6.13,11.536,10.884,10.317,386861.54,343014.86,227358.91,17.0,11.78
291,2010-09-10,11.97,12.2,11.58,11.23,330333.12,-0.25,-2.11,11.282,10.568,10.255,383658.34,302545.94,213798.77,11.31,12.29
292,2010-09-03,10.93,11.91,11.83,10.85,427945.72,0.93,8.53,11.054,10.249,10.325999999999999,364993.86,275685.9,216649.21,14.65,11.58
293,2010-08-27,11.18,11.48,10.9,10.51,278663.44,-0.18,-1.62,10.734000000000002,10.04,10.35,317711.68,239697.89,206375.25,9.54,11.83
294,2010-08-20,10.83,11.57,11.08,10.76,400617.97,0.06,0.54,10.578,9.904,10.445,318918.56,215543.38,203637.94,13.71,10.9
295,2010-08-13,10.55,11.6,11.02,9.95,480731.47,0.58,5.56,10.232000000000001,9.808,10.552999999999999,299168.19,189437.13,203390.59,16.46,11.08
296,2010-08-06,10.23,10.67,10.44,9.95,237010.69,0.21,2.05,9.854,9.687000000000001,10.623,221433.53,157383.9,194083.24,8.11,11.02
297,2010-07-30,10.12,10.46,10.23,9.95,191534.81,0.11,1.09,9.443999999999999,9.704,10.75,186377.93,158579.51,202084.59,6.56,10.44
298,2010-07-23,9.33,10.82,10.12,9.2,284697.84,0.77,8.23,9.346,9.597000000000001,10.847000000000001,161684.11,150294.79,237523.37,9.75,10.23
299,2010-07-16,9.06,10.09,9.35,8.95,301866.12,0.22,2.41,9.23,9.604,10.981,112168.21,133091.92,271492.09,10.33,10.12
300,2010-07-09,8.31,9.18,9.13,8.07,92058.18,0.74,8.82,9.384,9.75,11.068,79706.07,111702.96,267180.26,3.15,9.35
301,2010-07-02,9.68,9.68,8.39,7.9,61732.71,-1.35,-13.86,9.52,9.942,11.14,93334.27,125051.61,265971.74,2.11,9.13
302,2010-06-24,9.54,10.14,9.74,9.26,68065.71,0.2,2.1,9.964,10.402000000000001,11.235999999999999,130781.09,157612.53,272155.45,2.33,8.39
303,2010-06-18,10.2,10.34,9.54,9.51,37118.33,-0.58,-5.73,9.847999999999999,10.66,11.285,138905.46,173052.61,278678.42,1.27,9.74
304,2010-06-11,9.62,10.49,10.12,9.5,139555.41,0.31,3.16,9.978,10.985999999999999,11.378,154015.63,191732.5,308555.72,4.78,9.54
305,2010-06-04,10.45,10.75,9.81,9.57,160199.2,-0.8,-7.54,10.116,11.297,11.447000000000001,143699.84,217344.06,319597.0,5.48,10.12
306,2010-05-28,9.2,11.11,10.61,9.2,248966.81,1.45,15.83,10.364,11.558,11.497,156768.95,230782.59,325247.1,8.52,9.81
307,2010-05-21,10.01,10.1,9.16,8.6,108687.57,-1.03,-10.11,10.84,11.796,11.501,184443.97,245589.66,318289.99,3.72,10.61
308,2010-05-14,10.76,11.25,10.19,9.66,112669.14,-0.62,-5.74,11.472000000000001,12.095999999999998,11.558,207199.75,324751.96,319095.09,3.86,9.16
309,2010-05-07,10.51,11.51,10.81,10.51,87976.49,-0.24,-2.17,11.994000000000002,12.357000000000001,11.552,229449.37,409892.27,319018.51,3.01,10.19
310,2010-04-30,12.81,13.02,11.05,11.02,225544.75,-1.94,-14.94,12.478,12.386,11.544,290988.27,422657.56,325003.75,7.72,10.81
311,2010-04-23,12.2,13.45,12.99,11.65,387341.88,0.67,5.44,12.752,12.338,11.534,304796.22,406891.87,332855.15,13.26,11.05
312,2010-04-16,12.85,12.93,12.32,12.01,222466.48,-0.48,-3.75,12.752,12.069,11.402999999999999,306735.35,386698.37,327961.81,7.62,12.99
313,2010-04-09,13.09,13.23,12.8,12.51,223917.23,-0.43,-3.25,12.72,11.91,11.35,442304.17,384304.23,336212.46,7.66,12.32
314,2010-04-02,12.52,13.5,13.23,12.22,395671.0,0.81,6.52,12.72,11.769,11.273,590335.17,425378.95,341005.26,13.54,12.8
315,2010-03-26,12.87,13.29,12.42,12.19,294584.5,-0.57,-4.39,12.294,11.597000000000001,11.140999999999998,554326.85,421849.94,337632.55,10.08,13.23
316,2010-03-19,12.06,13.33,12.99,11.76,397037.56,0.83,6.83,11.924000000000001,11.435,11.007,508987.51,419711.61,336610.27,13.59,12.42
317,2010-03-12,12.83,14.08,12.16,12.11,900310.56,-0.64,-5.0,11.386,11.206,10.868,466661.39,390990.33,333690.66,30.82,12.99
318,2010-03-05,11.15,13.77,12.8,11.1,964072.25,1.7,15.31,11.1,11.02,10.77,326304.29,313438.21,315826.92,33.0,12.16
319,2010-02-26,10.63,11.38,11.1,10.29,215629.36,0.53,5.01,10.818,10.747,10.619000000000002,260422.72,228144.75,272642.96,7.38,12.8
320,2010-02-12,10.21,10.59,10.57,10.2,67887.83,0.27,2.62,10.9,10.702,10.519,289373.03,227349.95,279231.19,2.32,11.1
321,2010-02-05,10.72,11.3,10.3,10.1,185406.95,-0.43,-4.01,10.946,10.73,10.466,330435.7,258818.44,333478.6,6.35,10.57
322,2010-01-29,11.55,11.55,10.73,10.39,198525.06,-0.66,-5.79,11.026,10.737,10.401,315319.27,269225.24,341128.35,6.8,10.3
323,2010-01-22,11.52,12.66,11.39,11.39,634664.38,-0.12,-1.04,10.94,10.789000000000001,10.297,300572.14,288120.68,339317.75,21.72,10.73
324,2010-01-15,10.89,11.69,11.51,10.6,360380.94,0.71,6.57,10.675999999999998,10.776,10.145,195866.79,256631.57,319175.58,12.34,11.39
325,2010-01-08,10.75,11.33,10.8,10.4,273201.16,0.1,0.94,10.504000000000001,10.684000000000001,9.991,165326.87,253415.16,308410.83,9.35,11.51
326,2009-12-31,10.38,10.75,10.7,10.22,109824.8,0.4,3.88,10.514000000000001,10.578,9.857000000000001,187201.18,253508.93,300094.58,3.76,10.8
327,2009-12-25,10.07,10.43,10.3,9.66,124789.4,0.23,2.28,10.448,10.529000000000002,9.761000000000001,223131.21,276391.0,300390.88,4.27,10.7
328,2009-12-18,10.69,10.79,10.07,10.01,111137.65,-0.58,-5.45,10.638,10.52,9.738,275669.23,318215.63,304395.77,3.8,10.3
329,2009-12-11,10.92,11.15,10.65,10.4,207681.34,-0.2,-1.84,10.876,10.491,9.738999999999999,317396.36,317141.16,316227.18,7.11,10.07
330,2009-12-04,10.44,11.47,10.85,10.4,382572.69,0.48,4.63,10.864,10.335999999999999,9.731,341503.45,331112.43,321492.37,13.1,10.65
331,2009-11-27,11.21,11.44,10.37,10.05,289474.97,-0.88,-7.82,10.642000000000001,10.202,9.719,319816.68,408138.76,324292.53,9.91,10.85
332,2009-11-20,11.4,11.88,11.25,11.1,387479.5,-0.01,-0.09,10.61,10.065,9.722999999999999,329650.79,413031.47,323138.03,13.26,10.37
333,2009-11-13,10.6,11.29,11.26,10.48,319773.28,0.67,6.33,10.402000000000001,9.804,9.669,360762.03,390514.82,314184.36,10.95,11.25
334,2009-11-06,9.49,11.0,10.59,9.35,328216.81,0.85,8.73,10.106,9.514,9.628,316885.97,381719.59,307679.74,11.23,11.26
335,2009-10-30,10.21,10.83,9.74,9.56,274138.84,-0.47,-4.6,9.808,9.298,9.622,320721.41,363406.51,302633.25,9.38,10.59
336,2009-10-23,10.15,10.66,10.21,10.0,338645.53,0.0,0.0,9.762,9.136000000000001,9.675,496460.84,346680.22,323017.41,18.13,9.74
337,2009-10-16,9.63,10.72,10.21,9.47,543035.69,0.43,4.4,9.52,8.992,9.65,496412.14,324390.77,313886.28,29.07,10.21
338,2009-10-09,9.36,9.88,9.78,9.14,100393.0,0.68,7.47,9.206,8.956,9.627,420267.6,290575.9,292022.95,5.37,10.21
339,2009-09-30,9.76,10.18,9.1,8.9,347394.0,-0.41,-4.31,8.922,8.986,9.607999999999999,446553.2,315313.2,296142.7,18.6,9.78
340,2009-09-25,9.25,11.98,9.51,9.25,1152836.0,0.51,5.67,8.788,9.126,9.632,406091.6,311872.3,286232.9,61.72,9.1
341,2009-09-18,8.68,9.98,9.0,8.6,338402.0,0.36,4.17,8.51,9.235,9.652000000000001,196899.6,240446.3,240863.15,18.12,9.51
342,2009-09-11,8.44,8.82,8.64,8.22,162313.0,0.28,3.35,8.464,9.38,9.681000000000001,152369.4,233244.6,231047.25,8.69,9.0
343,2009-09-04,8.65,8.95,8.36,7.7,231821.0,-0.07,-0.83,8.706,9.533,9.717,160884.2,237853.9,238781.3,12.41,8.64
344,2009-08-28,8.12,8.67,8.43,7.79,145086.0,0.31,3.82,9.05,9.742,9.815,184073.2,233639.9,251252.6,7.77,8.36
345,2009-08-21,8.8,8.85,8.12,7.5,106876.0,-0.65,-7.41,9.464,9.946,9.851,217653.0,241860.0,253493.4,5.72,8.43
346,2009-08-14,9.96,10.2,8.77,8.75,115751.0,-1.08,-10.96,9.96,10.214,9.894,283993.0,299354.6,271209.0,6.2,8.12
347,2009-08-07,10.1,10.45,9.85,9.8,204887.0,-0.23,-2.28,10.296,10.308,9.892000000000001,314119.8,303381.8,281646.9,10.97,8.77
348,2009-07-31,10.48,10.99,10.08,9.01,347766.0,-0.42,-4.0,10.36,10.297,9.786,314823.6,293470.0,282957.1,18.62,9.85
349,2009-07-24,10.66,10.94,10.5,10.21,312985.0,-0.1,-0.94,10.434000000000001,10.229,9.634,283206.6,276972.2,274337.65,16.76,10.08
350,2009-07-17,10.44,11.13,10.6,10.38,438576.0,0.15,1.44,10.427999999999999,10.137,9.457,266067.0,260593.5,271825.55,23.48,10.5
351,2009-07-10,10.15,10.68,10.45,9.95,266385.0,0.28,2.75,10.468,10.068999999999999,9.251,314716.2,241280.0,261994.8,14.26,10.6
352,2009-07-03,10.4,10.68,10.17,9.89,208406.0,-0.28,-2.68,10.32,9.982000000000001,9.127,292643.8,228849.9,260358.85,11.16,10.45
353,2009-06-26,10.5,10.97,10.45,10.03,189681.0,-0.02,-0.19,10.234,9.9,9.036,272116.4,239708.7,264537.6,10.16,10.17
354,2009-06-19,10.6,11.49,10.47,10.22,227287.0,-0.33,-3.06,10.024,9.888,8.886000000000001,270737.8,268865.3,271072.3,12.17,10.45
355,2009-06-12,9.71,11.68,10.8,9.38,681822.0,1.09,11.23,9.846,9.756,8.696,255120.0,265126.8,268149.95,36.5,10.47
356,2009-06-05,9.76,10.12,9.71,9.58,156023.0,-0.03,-0.31,9.67,9.574,8.491,167843.8,243063.4,253901.6,8.35,10.8
357,2009-05-27,9.18,10.1,9.74,9.08,105769.0,0.34,3.62,9.644,9.475,8.296,165056.0,259912.0,255888.75,5.66,9.71
358,2009-05-22,9.54,10.15,9.4,9.3,182788.0,-0.18,-1.88,9.566,9.275,8.072000000000001,207301.0,272444.2,256139.55,9.79,9.74
359,2009-05-15,9.89,10.04,9.58,9.25,149198.0,-0.34,-3.43,9.752,9.039,7.907,266992.8,271703.1,257364.05,7.99,9.4
360,2009-05-08,9.6,10.67,9.92,9.6,245441.0,0.34,3.55,9.666,8.777000000000001,7.693,275133.6,283057.6,262490.85,13.14,9.58
361,2009-04-30,9.28,9.77,9.58,8.56,142084.0,0.23,2.46,9.478,8.433,7.495,318283.0,282709.6,267991.35,7.61,9.92
362,2009-04-24,10.5,10.9,9.35,9.1,316994.0,-0.98,-9.49,9.306000000000001,8.271,7.271,354768.0,291867.8,272836.8,16.97,9.58
363,2009-04-17,9.17,10.98,10.33,8.9,481247.0,1.18,12.9,8.984,8.171,7.069,337587.4,289366.5,276320.1,25.77,9.35
364,2009-04-10,8.76,9.29,9.15,8.49,189902.0,0.17,1.89,8.326,7.882999999999999,6.775,276413.4,273279.3,256162.2,10.17,10.33
365,2009-04-03,8.72,9.93,8.98,8.52,461188.0,0.26,2.98,7.888,7.635,6.48,290981.6,271173.1,248421.0,24.69,9.15
366,2009-03-27,7.85,8.75,8.72,7.7,324509.0,0.98,12.66,7.388,7.4079999999999995,6.192,247136.2,264739.8,228113.15,17.37,8.98
367,2009-03-20,7.04,8.05,7.74,6.9,231091.0,0.7,9.94,7.236000000000001,7.117000000000001,5.949,228967.6,251865.5,217763.7,12.37,8.72
368,2009-03-13,7.05,7.4,7.04,6.65,175377.0,0.08,1.15,7.358,6.867999999999999,5.747000000000001,241145.6,239834.9,208918.35,9.39,7.74
369,2009-03-06,6.45,7.5,6.96,6.31,262743.0,0.48,7.41,7.44,6.774,5.611000000000001,270145.2,243025.0,202667.65,14.07,7.04
370,2009-02-27,7.96,8.51,6.48,6.27,241961.0,-1.48,-18.59,7.382000000000001,6.609,5.532,251364.6,241924.1,195105.55,12.95,6.96
371,2009-02-20,8.34,9.09,7.96,7.4,233666.0,-0.39,-4.67,7.428,6.556,5.474,282343.4,253273.1,187920.2,12.51,6.48
372,2009-02-13,7.46,8.43,8.35,7.33,291981.0,0.9,12.08,6.997999999999999,6.27,5.375,274763.4,253805.8,184048.2,15.63,7.96
373,2009-02-06,6.67,7.69,7.45,6.45,320375.0,0.78,11.69,6.377999999999999,5.966,5.282,238524.2,263273.7,176422.8,17.15,8.35
374,2009-01-23,6.73,7.16,6.67,6.58,168840.0,-0.04,-0.6,6.108,5.667000000000001,5.218999999999999,215904.8,239045.1,165022.3,9.04,7.45
375,2009-01-16,5.81,7.23,6.71,5.69,396855.0,0.9,15.49,5.836,5.325,5.212000000000001,232483.6,225668.9,162963.0,21.25,6.67
376,2009-01-09,5.55,6.2,5.81,5.4,195766.0,0.56,10.67,5.684,4.976,5.196000000000001,224202.8,191486.5,148031.65,10.48,6.71
377,2008-12-26,6.05,6.1,5.25,5.23,110785.0,-0.85,-13.93,5.542000000000001,4.781000000000001,5.282,232848.2,183661.9,148359.55,5.93,5.81
378,2008-12-19,5.43,6.25,6.1,5.3,207278.0,0.79,14.88,5.553999999999999,4.626,5.401,288023.2,178001.8,150259.8,11.1,5.25
379,2008-12-12,5.96,6.4,5.31,5.23,251734.0,-0.64,-10.76,5.226,4.447,5.5,262185.4,162310.3,153531.55,13.48,6.1
380,2008-12-05,4.95,6.16,5.95,4.95,355451.0,0.85,16.67,4.814,4.455,5.567,218854.2,148287.0,146379.0,19.03,5.31
381,2008-11-27,5.28,5.77,5.1,4.81,238993.0,-0.21,-3.96,4.268,4.3919999999999995,5.627000000000001,158770.2,122567.3,135914.8,12.8,5.95
382,2008-11-21,4.91,5.94,5.31,4.91,386660.0,0.85,19.06,4.02,4.48,5.707000000000001,134475.6,114290.6,128896.85,20.7,5.1
383,2008-11-14,3.28,4.46,4.46,3.28,78089.0,1.21,37.23,3.698,4.598,5.792000000000001,67980.4,89571.9,116107.65,4.18,5.31
384,2008-11-07,3.23,3.29,3.25,3.02,35078.0,0.03,0.93,3.668,4.771,5.882000000000001,62435.2,90999.5,123814.35,1.88,4.46
385,2008-10-31,3.71,3.76,3.22,3.2,55031.0,-0.64,-16.58,4.096,5.099,6.143,77719.8,100257.1,130063.5,2.95,3.25
386,2008-10-24,3.75,4.41,3.86,3.5,117520.0,0.16,4.32,4.516,5.416,6.434,86364.4,104576.8,131610.85,8.19,3.22
387,2008-10-17,4.17,4.55,3.7,3.65,54184.0,-0.61,-14.15,4.94,5.7829999999999995,6.756,94105.6,113057.2,134191.3,3.77,3.86
388,2008-10-10,5.2,5.28,4.31,4.31,50363.0,-1.08,-20.04,5.497999999999999,6.176,7.027,111163.4,122517.8,135193.2,3.51,3.7
389,2008-09-26,5.76,5.85,5.39,5.02,111501.0,0.07,1.32,5.874,6.553,7.2989999999999995,119563.8,144752.8,143052.4,7.77,4.31
390,2008-09-19,5.94,5.95,5.32,4.58,98254.0,-0.66,-11.04,6.102,6.678,7.524,122794.4,144471.0,142753.55,6.84,5.39
391,2008-09-12,6.45,6.87,5.98,5.97,156226.0,-0.51,-7.86,6.316,6.862,7.696000000000001,122789.2,149262.3,140406.4,10.88,5.32
392,2008-09-05,6.14,6.65,6.49,5.8,139473.0,0.3,4.85,6.626,6.933,7.831,132008.8,143503.1,137689.6,9.72,5.98
393,2008-08-29,6.65,6.65,6.19,5.4,92365.0,-0.34,-5.21,6.854,6.986000000000001,7.893,133872.2,142643.4,132931.65,6.43,6.49
394,2008-08-22,6.55,6.94,6.53,5.33,127654.0,0.14,2.19,7.232,6.992000000000001,8.093,169941.8,156629.2,131343.8,8.89,6.19
395,2008-08-15,7.35,7.68,6.39,6.0,98228.0,-1.14,-15.14,7.254,7.186,8.267000000000001,166147.6,159869.9,127657.75,6.84,6.53
396,2008-08-08,7.5,8.54,7.53,7.27,202324.0,-0.1,-1.31,7.4079999999999995,7.4510000000000005,8.609,175735.4,158644.9,129862.4,14.09,6.39
397,2008-08-01,8.08,8.35,7.63,7.12,148790.0,-0.45,-5.57,7.24,7.728,8.9,154997.4,155325.4,123234.0,10.36,7.53
398,2008-07-25,6.63,8.37,8.08,6.5,272713.0,1.44,21.69,7.117999999999999,7.877000000000001,9.294,151414.6,147868.6,119843.1,19.0,7.63
399,2008-07-18,7.05,7.68,6.64,6.22,108683.0,-0.52,-7.26,6.752000000000001,8.044,9.671,143316.6,141352.0,121677.85,7.57,8.08
400,2008-07-11,6.53,7.6,7.16,6.51,146167.0,0.47,7.03,7.117999999999999,8.369,10.126,153592.2,141036.1,123208.2,10.18,6.64
401,2008-07-04,6.37,7.0,6.69,6.0,98634.0,-0.33,-4.7,7.494,8.53,10.488,141554.4,131550.5,118073.4,6.87,7.16
402,2008-06-26,5.99,7.19,7.02,5.8,130876.0,0.77,12.32,8.216000000000001,8.729,10.842,155653.4,131876.1,113909.35,9.12,6.69
403,2008-06-20,8.0,8.27,6.25,5.87,232223.0,-2.22,-26.21,8.636000000000001,8.799,11.182,144322.6,123219.9,108238.7,16.18,7.02
404,2008-06-13,8.8,8.8,8.47,7.41,160061.0,-0.57,-6.3,9.336,9.193999999999999,11.505,139387.4,106058.4,99163.3,11.15,6.25
405,2008-06-06,10.28,10.46,9.04,8.9,85978.0,-1.26,-12.23,9.62,9.347000000000001,11.83,128480.0,95445.6,95285.85,5.99,8.47
406,2008-05-30,9.0,10.47,10.3,8.8,169129.0,1.18,12.94,9.566,9.766,12.175,121546.6,101079.9,97160.7,11.78,9.04
407,2008-05-23,9.74,9.89,9.12,8.45,74222.0,-0.63,-6.46,9.242,10.071,12.539000000000001,108098.8,91142.6,98611.15,5.17,10.3
408,2008-05-16,10.0,10.88,9.75,9.56,207547.0,-0.14,-1.42,8.962,10.71,12.948,102117.2,91817.6,98930.6,14.46,9.12
409,2008-05-09,8.78,9.89,9.89,8.5,105524.0,1.12,12.77,9.052,11.298,13.3,72729.4,102003.7,97273.55,7.35,9.75
410,2008-04-30,8.6,8.84,8.77,8.05,51311.0,0.09,1.04,9.074,11.883,13.634,62411.2,105380.3,97135.1,3.57,9.89
411,2008-04-25,8.36,9.1,8.68,6.93,101890.0,0.96,12.44,9.966000000000001,12.445,13.99,80613.2,104596.3,102442.9,7.1,8.77
412,2008-04-18,9.84,10.0,7.72,7.72,44314.0,-2.48,-24.31,10.9,12.955,14.321,74186.4,95942.6,111679.7,3.09,8.68
413,2008-04-11,10.45,10.97,10.2,9.4,60608.0,0.2,2.0,12.458,13.564,14.677,81518.0,93257.5,113472.45,4.22,7.72
414,2008-04-03,12.52,13.19,10.0,9.27,53933.0,-3.23,-24.41,13.544,13.815,14.797,131278.0,92268.2,112224.6,3.76,10.2
415,2008-03-28,14.15,14.69,13.23,11.71,142321.0,-0.12,-0.9,14.692,14.312000000000001,14.894,148349.4,95126.1,111626.7,9.91,10.0
416,2008-03-20,15.51,15.55,13.35,11.88,69756.0,-2.16,-13.93,14.924000000000001,14.584000000000001,14.868,128579.4,93241.5,108179.95,4.86,13.23
417,2008-03-14,15.5,16.2,15.51,14.81,80972.0,-0.12,-0.77,15.01,15.005999999999998,14.797,117698.8,106079.7,106432.0,5.64,13.35
418,2008-03-07,15.5,17.28,15.63,15.2,309408.0,-0.11,-0.7,14.67,15.185,14.597000000000001,104997.0,106043.6,104455.55,21.55,15.51
419,2008-02-29,14.28,15.74,15.74,13.3,139290.0,1.35,9.38,14.085999999999999,15.302,14.53,53258.4,92543.4,92362.5,9.7,15.63
420,2008-02-22,14.2,14.97,14.39,13.7,43471.0,0.61,4.43,13.932,15.384,14.467,41902.8,88889.9,88432.0,3.03,15.74
421,2008-02-15,13.71,14.2,13.78,13.2,15353.0,-0.03,-0.22,14.244000000000002,15.535,14.544,57903.6,100289.5,91268.55,1.07,14.39
422,2008-02-05,13.0,14.2,13.81,12.82,17463.0,1.1,8.65,15.002,15.686,14.603,94460.6,127416.8,96131.05,1.22,13.78
423,2008-02-01,14.85,14.85,12.71,12.05,50715.0,-2.26,-15.1,15.7,15.789000000000001,14.699000000000002,107090.2,133687.4,107653.55,3.53,13.81
424,2008-01-25,15.94,16.4,14.97,13.5,82512.0,-0.98,-6.14,16.518,15.777999999999999,14.914000000000001,131828.4,132181.0,116570.0,5.75,12.71
425,2008-01-18,17.57,17.77,15.95,15.2,123475.0,-1.62,-9.22,16.836,15.475,14.888,135877.0,128127.3,121022.2,8.6,14.97
426,2008-01-11,17.01,18.9,17.57,16.88,198138.0,0.27,1.56,16.826,15.152000000000001,14.806,142675.4,123118.4,123062.05,13.8,15.95
427,2008-01-04,16.66,17.86,17.3,16.25,80611.0,0.5,2.98,16.37,14.588,14.53,160373.0,106784.3,117346.7,5.62,17.57
428,2007-12-28,16.58,17.56,16.8,16.29,174406.0,0.24,1.45,15.878,14.008,14.259,160284.6,102867.5,118961.85,12.15,17.3
429,2007-12-21,15.95,16.8,16.56,15.25,102755.0,0.66,4.15,15.038,13.758,14.068,132533.6,92181.6,116774.05,7.16,16.8
430,2007-12-14,14.8,17.1,15.9,14.75,157467.0,0.61,3.99,14.114,13.55,13.947000000000001,120377.6,87974.1,120158.15,10.97,16.56
431,2007-12-07,16.0,17.95,15.29,14.66,286626.0,0.45,3.03,13.478,13.552,13.748,103561.4,82247.6,117446.35,19.97,15.9
432,2007-11-30,12.71,14.84,14.84,12.42,80169.0,2.24,17.78,12.806,13.519,13.616,53195.6,64845.3,111433.2,5.58,15.29
433,2007-11-23,12.02,13.18,12.6,11.82,35651.0,0.66,5.53,12.138,13.607999999999999,13.445,45450.4,81619.7,113889.95,2.48,14.84
434,2007-11-16,12.0,12.4,11.94,11.45,41975.0,-0.78,-6.13,12.478,14.049000000000001,13.513,51829.6,100959.0,118700.85,2.92,12.6
435,2007-11-09,11.9,14.28,12.72,11.6,73386.0,0.79,6.62,12.985999999999999,14.3,13.806,55570.6,113917.1,131387.55,5.11,11.94
436,2007-11-02,11.5,12.92,11.93,11.5,34797.0,0.43,3.74,13.626,14.46,14.005,60933.8,123005.7,144180.95,2.42,12.72
437,2007-10-26,14.4,14.42,11.5,11.04,41443.0,-2.8,-19.58,14.232000000000001,14.472000000000001,14.177,76495.0,127909.1,159285.05,2.89,11.93
438,2007-10-18,14.44,15.85,14.3,13.9,67547.0,-0.18,-1.24,15.078,14.51,14.247,117789.0,135056.2,172823.35,13.83,11.5
439,2007-10-12,16.1,16.29,14.48,13.55,60680.0,-1.44,-9.04,15.62,14.377,14.364,150088.4,141366.5,187561.1,12.43,14.3
440,2007-09-28,15.23,18.1,15.92,14.96,100202.0,0.96,6.42,15.614,14.344000000000001,14.372,172263.6,152342.2,191146.7,20.52,14.48
441,2007-09-21,15.7,16.88,14.96,14.52,112603.0,-0.77,-4.89,15.294,13.944,14.03,185077.6,152645.1,191690.5,23.06,15.92
442,2007-09-14,17.01,18.37,15.73,14.5,247913.0,-1.28,-7.53,14.712,13.713,13.735999999999999,179323.2,158021.1,193130.25,50.77,14.96
443,2007-09-07,14.45,17.01,17.01,13.5,229044.0,2.56,17.72,13.942,13.280999999999999,13.398,152323.4,146160.2,189883.2,46.91,15.73
444,2007-08-31,14.25,15.5,14.45,13.61,171556.0,0.13,0.91,13.134,12.975999999999999,12.923,132644.6,136442.7,187446.8,35.13,17.01
445,2007-08-24,12.3,15.28,14.32,12.2,164272.0,2.27,18.84,13.074000000000002,13.311,12.536,132420.8,148858.0,183149.85,33.64,14.45
446,2007-08-17,11.82,12.88,12.05,11.03,83831.0,0.17,1.43,12.594000000000001,13.549000000000001,12.154000000000002,120212.6,165356.2,182581.1,17.17,14.32
447,2007-08-10,13.1,13.67,11.88,11.54,112914.0,-1.09,-8.4,12.714,13.880999999999998,11.911,136719.0,190661.0,185603.0,23.12,12.05
448,2007-08-03,14.01,14.7,12.97,12.55,130650.0,-1.18,-8.34,12.62,13.984000000000002,11.630999999999998,139997.0,210590.5,188845.7,26.76,11.88
449,2007-07-27,12.01,14.55,14.15,12.01,170437.0,2.23,18.71,12.818,14.35,11.297,140240.8,233755.7,186920.95,34.91,12.97
450,2007-07-20,12.7,12.8,11.92,10.82,103231.0,-0.73,-5.77,13.548,14.399000000000001,10.835,165295.2,229951.2,186772.6,21.14,14.15
451,2007-07-13,11.4,13.17,12.65,10.55,166363.0,1.24,10.87,14.504000000000001,14.115,10.485999999999999,210499.8,230735.9,182573.6,34.07,11.92
452,2007-07-06,12.7,13.9,11.41,9.95,129304.0,-2.55,-18.27,15.048,13.759,10.058,244603.0,228239.4,177134.0,26.48,12.65
453,2007-06-28,17.82,18.28,13.96,13.96,131869.0,-3.84,-21.57,15.347999999999999,13.514000000000001,9.671,281184.0,233606.2,176662.65,27.01,11.41
454,2007-06-22,17.01,19.36,17.8,15.8,295709.0,1.1,6.59,15.882,12.869000000000002,9.147,327270.6,238450.9,175982.6,60.56,13.96
455,2007-06-15,16.28,18.55,16.7,15.0,329254.0,1.33,8.65,15.25,11.761,8.425,294607.2,217441.7,168229.7,67.43,17.8
456,2007-06-08,12.93,15.37,15.37,11.2,336879.0,2.46,19.05,13.725999999999999,10.758,7.747999999999999,250972.0,199806.0,156988.6,68.99,16.7
457,2007-06-01,16.82,18.36,12.91,12.91,312209.0,-3.72,-22.37,12.47,9.941,7.1129999999999995,211875.8,180545.0,140843.9,63.94,15.37
458,2007-05-25,16.1,19.48,16.63,15.94,362302.0,1.99,13.59,11.68,9.277000000000001,6.602,186028.4,167100.9,127742.85,74.2,12.91
459,2007-05-18,10.0,14.64,14.64,10.0,132392.0,5.56,61.23,9.856,8.243,5.917000000000001,149631.2,140086.2,113272.05,27.11,16.63
